TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
33521996,468.01,,5,5,5,5,5,5,5,59.4,149.4,0,0,0,KP,KP,13.3383,0.007,,1,spoc,05:52:35.23,-19:01:53.86,-2.533,0.042,7.349,0.061,2459220.820401,0.000571,3.32527029011256,0.000001825392,2.05381439558946,0.030129604,38.391224,0.394307,34741.7763036531,363.10464,11.5039006236455,.3623092,47.3314939955201,668.971017514846,94.981865,169.318,1.058,3724,,4.68255,,.596800982952118,.0179141,,,.585471,.0203909,"6,32,33",2019-02-27,2021-10-07,2021-10-08 12:04:18,"HATS-6 b"
33692729,469.01,,1,4,1,1,4,4,4,8,72.6,3,16,3,PC,CP,8.7615,0.006,,1,spoc,06:12:13.88,-14:38:57.54,-79.262,0.077,162.701,0.077,2458474.569581,0.0012097756,13.6308024056266,0.00003529175,4.34265642388421,0.1637294,1.280951,0.04287,1179.10333388499,39.483753,3.54939623522081,.38449073,60.1603117135399,710.308920793774,25.067589,68.192,.17675,6114,194,4.5101,.263951,1.00528001785278,.0565427,,,.91,.118028,"6,33",2019-02-27,2021-10-07,2021-10-08 12:04:18,"validated planet"
37770169,470.01,,1,4,1,4,4,4,4,6.5,61.1,5,2,4,PC,PC,10.6995,0.006,,1,spoc,06:16:02.38,-25:01:53.08,52.515,0.028,-67.02,0.039,2458474.494915,0.0016063525,12.1914558295666,0.000040807266,3.31881271330776,0.18263032,2.853867,0.113457,2625.05707367915,104.49199,4.61313189636544,.42131928,44.7551380811734,659.675682273464,23.24246,130.46,.3995,5418,185,4.57259,.29621,.840970993041992,.0507437,,,.862,.109459,"6,33",2019-02-27,2021-07-13,2021-08-19 00:00:00,"very weak odd-even"
47911178,471.01,,5,5,5,5,5,5,5,137.2,162,0,3,1,KP,KP,9.79059,0.006,,1,spoc,06:33:24.26,-23:29:09.91,-2.569,0.027,24.992,0.043,2459223.302264,0.0001318,3.58570760706554,0.0000009806579,2.70720654082059,0.013635359,12.902492,0.058014,11813.3029259648,53.431217,15.8525901176334,.73871547,1089.17098631036,1465.18939149256,231.19725,201.224,1.1455,6400,,4.34435,,1.34555995464325,.0625502,,,1.277,.202523,"6,33",2019-02-27,2021-10-07,2021-10-08 12:04:18,"WASP-101 b"
52280468,472.01,,5,5,5,5,3,5,5,733.2,1007.3,7,0,1,PC,APC,12.3123,0.007,,1,spoc,06:39:28.09,-33:32:24.8,45.069,3.739,18.418,3.739,2458468.725188,0.000065,0.56826,0.000003,1.093578,0.005602,93.645294,0.43772,82635.600105,403.07355,41.564594,7.770934,584.535491785884,1254.07199901738,337.59433,,,3294,,4.438,,1,,,,.500534,.0209425,"6",2019-02-22,2019-02-22,2021-08-19 00:00:00,"no GAIA radius with Teff 3869K; large planet around an M star if real"
52640302,473.01,,5,5,5,5,5,5,5,109.3,96.5,0,0,1,KP,KP,12.0506,0.007,,1,spoc,06:44:27.58,-32:51:30.2,-19.389,0.034,-1.123,0.04,2459229.48943,0.0005577108,1.57328484098308,0.0000010491766,2.42852845218543,0.023683269,18.479024,0.171574,16875.790984932,158.01283,14.72475239213,.77020836,1563.63736591232,1603.81311149181,75.57263,369.926,3.0025,5400,,4.38782,,1.09538996219635,.0565955,,,1,.122754,"6,7,33,34",2019-02-22,2021-10-07,2021-10-08 12:04:18,"WASP-64 b"
59843967,474.01,,5,5,5,5,5,5,5,55.1,119.4,0,0,3,KP,KP,12.7632,0.007,,1,spoc,06:16:26.9,-22:32:48.78,0.266,0.015,2.484,0.026,2459226.05544,0.0006162,2.51672571567235,0.0000023404966,2.5896099209247,0.045473907,17.960925,0.225938,16406.5457432305,208.0753,12.9083147881226,.75047064,558.828014864987,1240.05027221043,46.15443,416.459,2.7085,5403,,4.50146,,.982638001441956,.0551458,,,.91,.114406,"6,33",2019-02-27,2021-10-07,2021-10-08 12:04:18,"HATS-4 b"
100608026,475.01,,1,4,1,4,3,2,4,3.3,46.8,5,4,1,PC,PC,10.8835,0.006,,1,spoc,05:46:59.6,-32:31:57.15,61.463,0.034,127.149,0.036,2458442.486555,0.0013021544,8.26176630022218,0.000022897199,2.56633071449768,0.328758,1.541026,0.080926,1418.33089847495,74.53241,2.34145360027592,.9299485,18.8227715581806,531.239846372898,17.709795,58.7502,.0718,4105,171,4.60015,.224825,.619400024414062,.0644472,,,.62,.0790156,"5,6,32,33",2019-05-17,2021-07-28,2021-08-19 00:00:00,
156987351,476.01,,3,4,3,3,4,4,4,138.6,184.9,5,0,3,PC,PC,8.8742,0.006,,1,spoc,06:38:19.54,-47:36:49.92,-0.399,0.06,-1.49,0.062,2458469.875001,0.00047213025,3.0629877364495,0.000006895589,3.83271220416063,0.02900341,6.475077,0.158957,5946.01797495778,146.39404,16.9745293037622,.6327151,4769.43588905818,2119.51504367902,17.231766,244.897,1.922,7691,215,4.11671,.365191,2.05241990089417,.0721809,,,1.71,.285295,"6,7,33,34",2019-02-22,2021-07-15,2021-08-19 00:00:00,"Possibly too large to be a planet."
170102285,477.01,,5,5,5,5,5,5,5,97,220.6,0,0,1,KP,KP,11.7583,0.006,,1,spoc,06:44:30.6,-42:45:44.03,-9.014,0.042,-87.771,0.048,2459230.32355,0.00033898305,2.9444283642951,0.0000012359362,2.43018977960937,0.020691892,22.466329,0.161333,20479.6383719338,148.58255,12.7904876273106,.849383,317.431275955975,1076.54497534209,128.88583,207.49,1.0265,5150,,4.55754,,.887269973754883,.0584598,0.05,0.06,.84,.100206,"6,34",2019-02-27,2021-10-07,2021-10-08 12:04:18,"WASP-23 b"
172464366,478.01,,5,5,5,5,5,5,5,140.4,175,0,0,1,PC,FP,11.0913,0.006,,1,spoc,06:40:38.13,-27:34:16.54,12.581,0.05,33.688,0.073,2458470.046418,0.000448,2.921685,0.000125,3.17791,0.030233,19.237612,0.246999,17562.44572,227.46902,19.091127,3.182325,1458.39969265747,1576.11858679214,79.50801,344.517,4.1875,6332,196,4.26074,.377655,1.37266,.22851,,,1.117,.145182,"6",2019-02-22,2019-02-22,2021-08-19 00:00:00,"centroid shift because of nearby bright star; some phase variation (non-synchronized) and possible secondary; DR2 RVs show 6.4 km/s scatter."
306362738,479.01,,5,5,5,5,5,5,5,99.5,267.3,0,0,1,KP,KP,10.8164,0.006,,1,spoc,06:04:21.53,-16:57:55.4,54.769,0.05,-19.061,0.056,2459221.888774,0.0002154,2.78173786418568,0.0000009603064,2.15082366775751,0.016458897,13.996365,0.087064,12808.394080069,80.18528,12.6841023389051,.60692525,615.470882221054,1270.34483866454,168.56888,194.553,1.196,5600,,4.4291,,1.02094995975494,.0485654,,,.989,.123626,"6,33",2019-02-27,2021-10-07,2021-10-08 12:04:18,"WASP-49 b"
317548889,480.01,,1,4,1,4,4,3,4,12.1,110.9,1,18,3,PC,PC,6.7799,0.006,,1,spoc,05:53:30.83,-16:15:55.43,-43.419,0.077,-90.042,0.084,2458469.562003,0.0009415649,6.86595824422574,0.000017074713,3.45576104475193,0.24825074,0.362712,0.020215,334.014558870257,18.618645,2.81449145017817,.841036,531.520984790177,1224.61578594826,16.847942,54.5306,.12465,6212.63,49.0057,4.438,,1.50004005432129,.0580779,,,1.2,.163384,"6,33",2019-02-27,2021-07-15,2021-08-19 00:00:00,
339672028,481.01,,3,5,5,3,4,4,4,46.1,137.3,2,2,3,CP,CP,9.3935,0.006,,1,spoc,07:22:03.04,-57:23:05.99,25.676,0.061,-25.387,0.077,2459317.470427,0.00075353164,10.3311567741737,0.0000051181914,5.67707007285199,0.02633733,4.881246,0.021262,4485.70252342061,19.582832,11.7574811705516,.58562815,342.630358817641,1097.30209870278,218.10368,179.366,1.0125,5760,189,3.97699,.288134,1.72816002368927,.0853266,,,1.04,.129043,"3,6,7,9,10,13,27,30,33,34,35,36,37",2019-02-22,2021-10-07,2021-10-08 12:04:18,"TOI-481 b"
365639282,482.01,,5,5,5,5,5,5,5,7.2,115.5,2,1,1,PC,FP,13.084,0.007,,1,spoc,05:25:35.76,08:26:25.8,90.8,2,-86.37,2,2458472.41279,0.004222,10.8717,0.00594,2.943958,0.429073,15.972321,1.904575,14603.37238,1752.6406,9.098964,23.361732,4.58694029854532,373.250605964648,11.663487,173.8201,,3692,65,4.78092,.353337,.488,.074,,,.555463,.0211008,"6",2019-02-27,2019-02-27,2021-08-19 00:00:00,"likely EB on 365639292; wrong period because triggering on spurious event at TJD 1469 instead of transit at TJD 1473. Transit is deeper than reported depth."
393414358,483.01,,5,5,5,5,5,5,5,80.1,77.5,0,0,1,KP,KP,10.439,0.006,,1,spoc,06:17:20.73,-38:19:24.18,-17.558,0.039,-27.297,0.043,2458469.697072,0.00023070979,4.37808065212245,0.0000022370962,5.39009777089364,0.029562065,7.708223,0.036056,7074.39313879733,33.208263,15.1767345885551,.8269774,1103.2707505918,1469.90841336922,197.32759,290.684,2.021,5570,,4.01069,,1.79224002361298,.0968467,0.28,0.05,1.02,.128764,"6,7,32,33",2019-02-22,2021-10-07,2021-10-08 12:04:18,"WASP-63 b"
427348923,484.01,,5,5,5,5,5,5,5,40,113.2,0,1,2,EB,FP,11.6888,0.006,,1,qlp,05:34:07.65,-00:12:27.94,-25.016,0.076,20.026,0.061,2459196.648037,0.0010212,4.728681,0.0000094,4.533,0.191,10.901047,0.003485,9990,3.20954,8.96336,.808714,222.388,1075,86,149.953,.952,4425,90,4.57,.13,.9,.08,0.034,0.051,.692,.0808524,"6,32",2019-02-27,2021-02-01,2021-08-19 00:00:00,"could be on 427348561 which is 3x as large (2 Rsun) and 33% fainter; depth in 561 is 14.4 ppt so Rp=26 Re assuming Gaia lower percentile R* = 1.99."
427352241,485.01,,5,5,5,5,5,5,5,45,111.8,1,2,1,EB,FP,9.9955,0.031,,1,qlp,05:34:29.52,-04:24:54.16,-13.311,0.082,-30.295,0.071,2459198.437811,0.0009288,1.2667147,0.0000026,1.712,0.475,2.032227,0.013403,1870,12.3444,8.31491,.803332,3265.32,2105,49,282.205,3.579,6084,193,4.28965,2.00468,1.87,.08,,,1.42,.258561,"6,32",2019-02-22,2021-02-01,2021-08-19 00:00:00,"2 stars in same pixel; dmag 0.4"
260708537,486.01,,1,4,1,2,3,4,4,2.4,27.4,7,3,3,PC,PC,9.36854,0.007,,1,spoc,06:33:49.17,-58:31:30.11,-404.351,0.069,795.85,0.068,2458326.982782,0.0007681178,1.74469244063813,0.0000064722663,1.27056873450454,0.16217503,0.185189,0.013437,170.551200693445,12.375465,.654651318863955,.10997897,52.2560132329509,685.731054734347,15.220504,15.2142,.00715,3445,87,4.85243,.061474,.426676005125046,.0127833,,,.421238,.0203412,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36",2019-05-07,2021-07-01,2021-08-19 00:00:00,"TFOP work in progress."
31852980,487.01,,1,4,1,1,3,4,4,1.4,30.6,2,3,4,PC,PC,9.8542,0.007,,1,spoc,03:30:09.73,-70:23:58.5,,,,,2459304.202772,0.0031766,24.3322614483147,0.0001160915,5.53996272626544,0.28379166,0.623552,0.040326,574.147701945426,37.141357,2.727569,2.738268,36.9924186570857,628.996069252375,14.145923,,,5450,185,4.40968,2.00408,1.0083,1.0083,,,,,"1,2,3,6,10,13,28,29,30,33,36,37",2019-05-07,2021-08-04,2021-08-19 00:00:00,"TOI 487.01; possible multi"
31852980,487.02,,1,4,1,1,3,4,4,2.6,34.8,2,3,4,PC,PC,9.8542,0.007,,2,spoc,03:30:09.73,-70:23:58.5,,,,,2459320.676105,0.0029652,7.41449167987538,0.000022853059,3.71437369833312,0.26290792,0.442626,0.025584,407.590261921861,23.563847,,,180.404562565248,934.720201273743,15.837315,,,5450,185,4.40968,2.00408,,,,,,,"1,2,3,6,10,13,28,29,30,33,36,37",2019-05-07,2021-08-12,2021-08-19 00:00:00,"possible multi; no stellar radius; some odd even"
452866790,488.01,,1,5,5,1,4,4,4,7.3,13.5,18,3,5,PC,CP,11.1972,0.007,,1,spoc,08:02:22.47,03:20:13.79,-403.168,0.086,-381.015,0.048,2459228.978094,0.0021590327,1.19805765738217,0.00018287516,1.01576694677117,0.6176479,1.16169,0.15482,1069.38352065242,142.58463,1.17441538694111,2.0041885,58.2564567953304,704.62129833218,9.57714,27.3644,.0376,3332,63,4.91528,.142281,.354529,.0107089,,,.33944,.0203209,"7,34",2019-03-14,2021-03-11,2021-08-19 00:00:00,"GJ 3473 b; TESS confirmed planet"
455096220,489.01,,5,5,5,5,5,5,5,45.7,108.5,0,0,1,KP,KP,11.8997,0.006,,1,qlp,08:13:00.17,04:47:13.3,-9.57,0.081,-7.348,0.052,2459250.846246,0.0007946,3.6466558,0.0000048,3.819,0.081,10.550162,0.00107,9670,.985153,13.7797,.687653,967.287,1553,63,506.965,12.872,6096,,4.21513,,1.35672,.0661156,0.12,0.03,1.18,.165146,"7,34",2019-03-14,2021-06-11,2021-08-19 00:00:00,"HAT-P-35"
455135327,490.01,,5,5,5,5,5,5,5,156.2,158.1,0,0,1,KP,KP,9.93908,0.006,,1,qlp,08:15:47.96,05:50:12.72,-17.516,0.081,23.782,0.058,2459250.777773,0.0001676,2.8106007,0.0000009,1.955,0.149,13.404388,0.007917,12270,7.29159,15.2841,.873828,704.747,1435,222,213.985,2.195,6304,,4.35913,,1.34,.07,0.12,0.03,1.254,.181435,"7,34",2019-03-14,2021-06-11,2021-08-19 00:00:00,"HAT-P-30 b"
468987719,491.01,,5,5,5,5,5,5,5,53.4,49,0,0,1,KP,KP,12.7656,0.007,,1,qlp,08:35:42.17,10:12:23.71,-9.051,0.046,-13.686,0.032,2459246.734762,0.0007907,3.3326808,0.0000049,3.159,0.079,19.555448,0.002648,17850,2.43879,14.8881,.685209,536.587,1340,10,528.825,7.483,5645,,4.37683,,1.11,.05,0.171049,0.0320279,1.01,.119386,"7,34",2019-03-14,2021-06-11,2021-08-19 00:00:00,"HAT-P-43 b"
17746821,492.01,,5,5,5,5,5,5,5,51.3,105.7,0,0,2,KP,KP,11.3155,0.006,,1,qlp,07:52:15.23,12:08:21.65,6.736,0.094,-12.125,0.049,2459248.694389,0.0007914,3.1220471,0.0000054,3.306,0.248,7.047537,0.002516,6470,2.31737,13.9621,.913604,1190.12,1636,38,515.458,16.1965,6280,,4.08133,,1.73,.11,-0.134,0.01,1.25,.185737,"7,34",2019-03-14,2021-06-11,2021-08-19 00:00:00,"HAT-P-50b"
19025965,493.01,,1,4,1,4,4,4,4,9.4,62.2,12,4,4,PC,PC,11.4479,0.006,,1,spoc,07:58:30.65,12:52:59.74,-49.092,0.071,-45.465,0.044,2458493.324682,0.0019204372,5.94449382712857,0.000030423738,2.46942535154332,0.22023524,2.933065,0.232928,2697.8073687747,214.51164,4.83073080821237,.5559582,56.0521839450945,697.859322047182,11.925037,107.355,.467,4383,174,4.56546,.238209,.811864972114563,.0660754,0.132533,0.0300129,.648,.0829328,"7,34",2019-03-14,2021-07-01,2021-08-19 00:00:00,"TFOP work in progress."
19519368,494.01,,1,4,1,4,4,2,4,6.1,50.6,1,3,4,PC,PC,10.0854,0.006,,1,spoc,08:18:46.9,-06:47:09.32,-109.727,0.067,-16.829,0.052,2458493.295924,0.0013869613,1.70188839306112,0.000010602739,1.88654132843989,0.30777603,0.50601,0.042918,465.943519445208,39.52806,1.73415899551297,1.6567034,520.715862465059,1218.34406348669,10.915196,89.9559,.375,4985,114,4.67,.16,.797829985618591,.0496608,0.124,0.07,.83,.0998259,"7,34",2019-03-14,2021-07-15,2021-08-19 00:00:00,"Some odd-even. SG1 should clear neighbors."
22529346,495.01,,5,5,5,5,5,5,5,345.7,483.9,0,0,3,KP,KP,10.056,0.006,,1,qlp,07:10:24.06,-39:05:50.17,-3.848,0.04,25.607,0.042,2459251.853986,0.000056,1.2749246,0.0000002,2.744,0.01,20.66148,0.000016,18850,.0143356,22.1016,.878213,5431.24,2391,631,269.898,1.571,6459,,4.24006,,1.52,.06,,,1.45,.25252,"7,33,34",2019-03-14,2021-06-11,2021-08-19 00:00:00,"WASP-121 b"
88977253,496.01,,5,5,5,5,4,5,5,99.6,276.7,0,0,2,PC,APC,12.33,0.007,,1,spoc,08:12:23.44,-05:46:07.17,-1.076,0.078,0.83,0.052,2458492.708311,0.000567,2.767691,0.000112,1.876437,0.042975,24.919436,0.612722,22690.263354,564.17865,28.980984,14.55595,2360.1000392691,1777.67494987544,68.14428,791.384,29.483,6717.03,158.02,4.2,.05,1.54739,.746179,-0.068,0.034,1.46,.250324,"7",2019-03-14,2019-03-14,2021-08-19 00:00:00,"V-shaped; Large planet; but could be close to 2 R_Jup."
108645766,497.01,,5,5,5,5,5,5,5,11.9,141.9,1,0,0,PC,FP,13.2312,0.007,,1,spoc,07:29:47.14,-28:29:02.1,207.907,0.067,-171.569,0.09,2458492.914449,0.006628,2.974175,0.001636,3.031634,0.343247,12.785984,1.833569,11707.257241,1687.3541,3.756355,.897648,13.8678401334875,492.177726931967,7.1741686,56.336,.1543,3333,102,4.94824,.506965,.302,.065,,,.288049,.0201765,"7",2019-03-14,2019-03-14,2021-08-19 00:00:00,"Faint target; centroid analysis not reliable bc of crowded field; SG1 needed"
121338379,498.01,,5,5,5,5,4,5,5,33.5,175.5,12,3,4,EB,APC,9.58094,0.006,,1,spoc,08:36:21.79,-03:51:36.73,-22.854,0.066,4.87,0.058,2459228.765582,0.00033687268,0.275118689522121,0.000008763498,0.498717316135078,0.10516708,0.830074,0.039647,764.234034654935,36.51559,3.93285524813205,1.2056972,34252.2070413737,3469.69970916936,19.542496,188.364,1.443,6218,195,4.26662,2.00625,1.32273,.0560176,-0.01,0.052,1.351,.223492,"34",2019-03-14,2021-02-09,2021-08-19 12:04:46,"TFOP APC; retired as BEB with chromaticity"
123702439,499.01,,1,4,1,1,3,4,4,7.7,115.2,5,2,1,PC,PC,10.1374,0.006,,1,spoc,07:42:33.29,-43:33:12.58,-25.701,0.046,80.905,0.054,2458500.107199,0.002648405,8.53352701932058,0.000038921044,3.60435663363715,0.21740106,1.874805,0.100864,1725.2690624088,92.89471,6.58612583205187,6.1228166,167.925721714122,918.119170084592,22.00957,158.659,.7455,5997,192,4.45722,.328186,.967254996299744,.0429648,,,1.21,.180551,"7,8,34,35",2019-03-08,2021-07-28,2021-08-19 00:00:00,"v-shaped; apparent centroid offset centered on another star but light from the two stars is blended in the archival image"
134200185,500.01,,1,5,5,1,3,4,4,7.8,11.8,4,4,3,PC,PC,9.4022,0.006,,1,spoc,07:06:14.18,-47:35:16.14,135.798,0.04,-146.251,0.037,2458468.392881,0.00063279044,0.548155112002868,0.000009834667,0.982485105738945,0.16401854,0.224368,0.018061,206.629101969336,16.63428,1.29516399703341,.32781905,1463.12335687381,1577.39327665954,17.150047,47.3924,.0473,4590,176,4.50961,.324858,.751824975013733,.0631583,,,.7,.0800304,"6,7,8,33,34,35",2019-03-08,2021-07-15,2021-08-19 00:00:00,"Crowded."
134537478,501.01,,4,4,4,5,5,5,5,203.1,175.3,1,0,1,KP,KP,10.3887,0.006,,1,qlp,07:13:12.34,-42:24:35.14,-11.287,0.041,-1.855,0.042,2459252.535529,0.0001082,1.7100535,0.0000005,1.79,0.112,13.855164,0.002567,12680,2.36465,17.2191,.87616,826.113,1493,352,250.121,1.539,5720,,4.16816,,1.51,.07,,,1.06,.139498,"7,33,34",2019-03-14,2021-06-11,2021-08-19 00:00:00,"KELT-14 b"
172193428,502.01,,3,4,3,4,4,3,4,25.5,158.6,2,3,3,PC,PC,10.3773,0.006,,1,spoc,06:34:07.67,-28:24:15,-12.389,0.068,16.52,0.084,2458493.778447,0.0006970577,2.94126939125399,0.0000051281495,1.62232594784039,0.08625242,2.632157,0.152507,2421.36967534003,140.45448,8.83355657020136,4.6483674,990.292179508738,1430.73956438911,28.649582,215.387,2.802,5642,188,4.16735,.325713,1.21355998516083,.0591206,,,1.107,.145453,"6,7,33",2019-03-08,2021-07-15,2021-08-19 00:00:00,"odd-even; V-shaped; possible EB"
186812530,503.01,,4,5,5,4,4,4,5,58,223,5,48,3,CP,CP,9.19813,0.006,,1,qlp,08:17:16.89,12:36:04.76,-9.336,0.095,-9.945,0.053,2459249.58908,0.0003773,3.6773569,0.0000029,1.531,0.33,4.29715,0.007766,3950,7.15246,11.5082,.623437,1021.59,1575,59,255.416,3.8885,7887,218,4.28126,.47567,1.68,.06,,,1.835,.280385,"7,34",2019-03-14,2021-06-11,2021-08-19 00:00:00,"confirmed brown dwarf"
219164808,504.01,,5,5,5,5,5,5,5,76.6,929.5,3,1,3,EB,FP,9.6646,0.006,,1,qlp,06:03:05.78,-52:05:03.52,-8.962,0.062,11.404,0.065,2459223.569853,0.0009197,1.6773126,0.0000156,2.237,0.233,3.218545,0.309351,2960,284.882,34.5891,4.95701,17173.1,3189,136,425.719,5.639,6915,204,4.17618,1.79143,2.56,.1,,,1.62,.275107,"1,4,5,7,8,11,28,31,32,33",2019-03-08,2021-02-18,2021-09-02 12:01:53,
268644785,505.01,,5,5,5,5,5,5,5,106,115.4,0,0,1,KP,KP,10.6815,0.006,,1,qlp,07:49:39.59,-52:07:13.61,-4.516,0.041,-2.283,0.039,2459299.865444,0.0011183,3.3294627,0.0000108,3.961,0.111,12.799984,0.001059,11720,.975565,16.9917,.740545,1664.55,1779,185,324.683,2.4605,6003,,4.16979,,1.52,.06,,,1.33,.225109,"7,9,34,35,36",2019-03-08,2021-06-15,2021-08-19 00:00:00,"KELT-15 b"
274138511,506.01,,5,5,5,5,5,5,5,11.6,39.1,1,1,5,PC,FP,10.4215,0.006,,1,spoc,07:46:44.88,06:26:44.05,-7.001,0.067,-30.304,0.037,2458492.500001,0.003381,2.774207,0.000722,2.393565,0.531679,0.7531,0.072173,693.389889,66.471954,2.582442,3.122172,444.231027999463,1170.9058394241,9.472691,267.292,2.665,5280,183,4.44454,2.00384,.945062,.945062,,,.9,.111488,"7",2019-03-14,2019-03-14,2021-08-19 00:00:00,"Possible centroid; SG1 to check nearby stars. Nearest neighbor is 12.2"
348538431,507.01,,3,4,4,3,4,4,4,255.5,315.4,10,1,3,PC,PC,13.2304,0.007,,1,spoc,08:06:31.1,-15:45:52.88,47.801,0.077,-15.298,0.058,2458492.096172,0.000083921295,0.89946770091991,0.00000070715475,1.20666675437893,0.013302475,65.758698,0.701757,58768.353615353,646.13336,17.1200078310835,3.774096,133.466766825742,866.881327294308,137.94376,110.884,.6935,3338,64,4.9469,.402157,.505078017711639,.0152355,,,.503052,.0204518,"7,34",2019-03-14,2021-07-06,2021-08-19 00:00:00,"V-shaped; large planet; likely EB"
425206121,508.01,,5,5,5,5,5,5,5,134.2,209.1,0,0,1,KP,KP,9.654,0.006,,1,qlp,07:26:02.29,07:36:56.79,-2.85,0.09,-1.371,0.08,2459222.78972,0.0001826,4.6117328,0.0000019,4.065,0.151,12.986764,0.000234,11890,.215946,18.7958,.671401,1460.67,1722,226,300.276,4.614,7346,210,4.14208,1.62475,1.67,.06,0.453561,0.00937043,1.7,.275479,"7,33",2019-03-14,2021-02-19,2021-08-19 00:00:00,"KELT-19A"
453211454,509.01,,1,4,1,2,4,2,4,11.3,121.3,3,23,5,PC,PC,7.9259,0.006,,1,spoc,07:51:41.91,09:23:06.87,-78.797,0.079,-188.706,0.043,2458494.446821,0.0008221726,9.05880581924076,0.000017451526,3.68463436716412,0.183558,0.973004,0.034229,895.767982408999,31.525469,2.91484332051982,.49315137,111.014115605341,827.874108596727,27.422419,48.9739,.1055,5560.26,43.3509,4.438,,.962324023246765,.0434171,,,.98,.128967,"7,34",2019-03-15,2021-07-06,2021-08-19 00:00:00,"potential L1 planet; possible multi"
453211454,509.02,,1,4,1,1,4,4,4,5.9,94.7,3,23,5,PC,PC,7.9259,0.006,,2,spoc,07:51:41.91,09:23:06.87,-78.797,0.079,-188.706,0.043,2458504.172126,0.0037755927,21.4016544070564,0.00012053438,5.38474589616623,0.32298875,1.043627,0.036955,960.753987733744,34.036156,3.00104262363052,.6084392,35.2811723896033,621.592122015791,24.131968,48.9739,.1055,5560.26,43.3509,4.438,,.962324023246765,.0434171,,,.98,.128967,"7,34",2021-03-11,2021-07-13,2021-08-19 00:00:00,"outer candidate to .01"
238086647,510.01,,1,4,1,1,3,4,4,10.4,76.9,3,4,3,PC,PC,8.4633,0.006,,1,spoc,06:59:50.16,-49:30:26.93,103.222,0.045,-69.867,0.047,2458469.589595,0.00043995256,1.35238713795371,0.0000060586194,0.64066746535443,0.057013,0.285325,0.020948,262.759952953157,19.294008,2.13552181659694,1.0452918,2990.24331075183,1886.02038049153,15.833375,93.0994,.1949,5915,191,4.1283,.268589,1.29286003112793,.0622085,,,1.07,.133902,"6,7,8,33,34,35",2019-03-18,2021-07-28,2021-08-19 00:00:00,"marginal signal; offset not consistent with nearby stars"
440777904,511.01,,5,5,5,5,5,5,5,78.2,90.2,0,0,3,KP,KP,11.3072,0.007,,1,qlp,07:15:18.03,14:15:45.38,8.152,0.077,-1.716,0.063,2459215.236837,0.0003791,3.3552534,0.0000027,3.542,0.06,13.206546,0.000464,12090,.426978,16.241,.810628,1055.25,1587,115,415.344,6.5355,6373,,4.27283,,1.42,.07,-0.21,0.08,1.25,.197415,"7,33",2019-03-22,2021-02-18,2021-08-19 12:04:46,
119292328,512.01,,1,4,1,1,3,4,4,2.5,39.7,1,3,1,PC,PC,8.9767,0.006,,1,spoc,06:26:35.21,-38:36:25.95,3.004,0.042,-109.019,0.044,2458471.218204,0.0021185945,7.18873321303685,0.00004510526,2.95057521365425,0.4082451,0.309759,0.026225,285.257998998963,24.15356,1.52545822694883,1.1745087,112.461901743896,830.560179450256,10.797672,67.3975,.11655,5581,187,4.52166,.26533,.882674992084503,.048995,,,.92,.118252,"6,7,33",2019-03-18,2021-07-15,2021-08-19 00:00:00,"first candidate in potential multi"
119292328,512.02,,1,4,1,1,3,4,4,1.5,33.5,1,3,1,PC,PC,8.9767,0.006,,2,qlp,06:26:35.21,-38:36:25.95,3.004,0.042,-109.019,0.044,2459201.06601,0.0091323,20.2749388,0.0004533,5.788,0.9,0.445243,0.001949,410,1.79518,1.74398,.162156,56.5944,764,9,67.3975,.11655,5581,187,4.52166,.26533,.88,.05,,,.92,.118252,"6,7,33",2021-03-29,2021-03-29,2021-08-19 00:00:00,"potential multi"
